,property_type,sector,price,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
1800,flat,sector 112,2.6,2.0,2.0,3,Medium Floor,Relatively New,2441.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1801,flat,sector 62,2.1,2.0,2.0,2,High Floor,New Property,1357.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
1802,flat,sector 86,0.43,2.0,2.0,1,Medium Floor,New Property,650.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
1803,flat,sector 50,3.25,3.0,4.0,3+,Medium Floor,Old Property,3293.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1804,flat,sector 36,0.4,1.0,1.0,1,Medium Floor,Relatively New,509.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1805,flat,sector 65,2.85,4.0,4.0,3,Medium Floor,Relatively New,2564.0,1.0,1.0,0.0,0.0,0.0,0.0,Low
1806,flat,sector 90,1.25,3.0,4.0,3+, Low Floor,Old Property,1878.0,0.0,1.0,0.0,0.0,0.0,2.0,Low
1807,flat,sector 62,3.95,3.0,3.0,3,High Floor,New Property,3360.0,0.0,1.0,0.0,0.0,0.0,1.0,Low
1808,flat,sector 28,1.24,2.0,2.0,3+,High Floor,Moderately Old,1050.0,0.0,0.0,0.0,1.0,0.0,1.0,High
1809,flat,sector 9,1.3,4.0,4.0,3+,Medium Floor,Old Property,2580.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1810,flat,sector 92,0.6,3.0,2.0,3,Medium Floor,Moderately Old,1558.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
1811,flat,sector 65,3.29,3.0,3.0,3,High Floor,New Property,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1812,house,sector 12,2.75,6.0,6.0,2, Low Floor,Old Property,2228.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1813,flat,sector 50,2.7,3.0,3.0,3+,Medium Floor,Moderately Old,2343.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1814,flat,sector 69,1.51,3.0,3.0,2, Low Floor,Relatively New,1424.0,0.0,0.0,0.0,1.0,0.0,2.0,High
1815,flat,sector 79,2.55,4.0,5.0,2,Medium Floor,New Property,2675.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1816,flat,sector 56,2.09,4.0,4.0,3+,Medium Floor,Relatively New,2300.0,0.0,0.0,0.0,0.0,1.0,1.0,High
1817,flat,sector 56,1.37,3.0,3.0,3+, Low Floor,Old Property,1450.0,0.0,0.0,0.0,0.0,1.0,0.0,High
1818,flat,sohna road,0.48,2.0,2.0,2,High Floor,Under Construction,989.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1819,flat,sector 81,3.46,4.0,4.0,3+,Medium Floor,New Property,2583.0,0.0,1.0,0.0,0.0,0.0,2.0,High
1820,flat,sector 85,2.5,4.0,5.0,3+,High Floor,Under Construction,2352.0,1.0,0.0,0.0,1.0,1.0,1.0,Low
1821,flat,sohna road,0.75,2.0,2.0,0, Low Floor,Relatively New,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1822,flat,sector 65,3.0,3.0,3.0,3,High Floor,Under Construction,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1823,flat,sector 83,1.12,3.0,3.0,2,Medium Floor,Relatively New,1200.0,1.0,1.0,1.0,1.0,0.0,1.0,High
1824,flat,sector 92,1.42,3.0,3.0,2,Medium Floor,Relatively New,1727.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1825,flat,sector 91,1.9,4.0,4.0,3,Medium Floor,Relatively New,2450.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1826,flat,sector 82,1.25,3.0,4.0,3+,Medium Floor,Under Construction,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1827,flat,sector 102,2.12,3.0,3.0,3,Medium Floor,Relatively New,1852.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1828,flat,sector 33,1.7,3.0,3.0,3+,Medium Floor,New Property,1752.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1829,flat,sector 61,1.47,2.0,2.0,2,Medium Floor,New Property,1493.0,1.0,0.0,0.0,1.0,0.0,0.0,Medium
1830,flat,sector 82,1.39,3.0,3.0,3+,High Floor,Relatively New,1943.0,1.0,1.0,0.0,0.0,0.0,1.0,High
1831,flat,sector 83,1.75,3.0,3.0,3,Medium Floor,Relatively New,1600.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1832,flat,sector 62,2.45,2.0,2.0,2,Medium Floor,New Property,1200.0,1.0,0.0,0.0,0.0,0.0,2.0,High
1833,flat,sector 106,1.32,4.0,5.0,3+,High Floor,Relatively New,1535.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1834,flat,sector 107,0.52,3.0,2.0,2,Medium Floor,Relatively New,837.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
1835,flat,sector 113,1.45,2.0,2.0,2,Medium Floor,Relatively New,1161.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1836,flat,sector 107,0.28,2.0,2.0,2,Medium Floor,Relatively New,635.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1837,flat,sector 81,1.15,3.0,2.0,3+,High Floor,Relatively New,1449.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1838,house,sector 105,0.65,3.0,2.0,1, Low Floor,Relatively New,720.0,0.0,0.0,0.0,1.0,1.0,0.0,Low
1839,flat,sector 88a,1.31,2.0,2.0,3+,Medium Floor,Relatively New,1455.0,1.0,0.0,0.0,0.0,0.0,0.0,High
1840,flat,sector 83,0.75,2.0,2.0,2,High Floor,Relatively New,1150.0,0.0,0.0,0.0,0.0,1.0,1.0,High
1841,flat,sector 104,1.8,3.0,4.0,3,High Floor,New Property,2973.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1842,flat,sector 109,2.22,3.0,4.0,3,High Floor,Relatively New,1860.0,1.0,1.0,1.0,1.0,0.0,0.0,Low
1843,flat,sector 102,1.4,3.0,3.0,3,Medium Floor,Relatively New,1300.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1844,house,sector 2,2.55,3.0,3.0,2, Low Floor,Old Property,1557.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1845,flat,sector 37,1.4,4.0,5.0,3,Medium Floor,Relatively New,2532.0,1.0,1.0,0.0,1.0,1.0,0.0,Low
1846,flat,sohna road,0.52,2.0,2.0,2,Medium Floor,Relatively New,1067.0,0.0,0.0,0.0,1.0,0.0,0.0,High
1847,flat,sohna road,0.3,2.0,2.0,2,Medium Floor,New Property,655.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1848,flat,sector 102,1.9,3.0,4.0,3+,High Floor,Relatively New,1747.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1849,flat,sector 65,2.79,4.0,4.0,3+, Low Floor,Relatively New,2564.0,1.0,1.0,0.0,0.0,0.0,2.0,High
1850,flat,sector 84,0.85,3.0,3.0,3+,Medium Floor,Relatively New,1552.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
1851,flat,sector 76,0.55,2.0,2.0,2,Medium Floor,Under Construction,962.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1852,flat,sector 48,2.75,3.0,4.0,3+,Medium Floor,Moderately Old,2805.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1853,house,sector 23,2.4,3.0,3.0,2, Low Floor,Moderately Old,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,Low
1854,flat,sohna road,0.9,2.0,2.0,3+,Medium Floor,Moderately Old,1100.0,1.0,0.0,0.0,0.0,0.0,1.0,High
1855,flat,sector 37d,1.25,3.0,3.0,3,Medium Floor,Under Construction,2668.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1856,flat,sector 95,0.28,2.0,2.0,2,Medium Floor,New Property,690.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
1857,house,sector 4,0.5,2.0,2.0,2, Low Floor,New Property,450.0,1.0,1.0,0.0,1.0,1.0,0.0,Low
1858,flat,sector 85,0.72,3.0,3.0,2,Medium Floor,Moderately Old,1350.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
1859,flat,sector 69,1.36,3.0,3.0,1,High Floor,Relatively New,1384.0,0.0,0.0,0.0,1.0,0.0,0.0,High
1860,flat,sector 80,1.1,3.0,3.0,3,Medium Floor,Moderately Old,1580.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1861,flat,sector 69,1.95,4.0,4.0,2, Low Floor,Relatively New,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1862,flat,sector 86,1.27,3.0,4.0,3,High Floor,Relatively New,1800.0,0.0,1.0,0.0,1.0,0.0,0.0,High
1863,flat,sector 85,1.19,2.0,2.0,3,High Floor,Relatively New,1670.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1864,flat,sector 37d,2.08,4.0,4.0,3, Low Floor,New Property,2198.0,1.0,1.0,0.0,1.0,0.0,0.0,High
1865,flat,sector 102,1.2,2.0,2.0,3, Low Floor,Relatively New,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1866,house,sohna road,0.07,1.0,1.0,0, Low Floor,Relatively New,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1867,house,sector 109,5.7,4.0,4.0,3+,Medium Floor,Relatively New,5400.0,1.0,1.0,0.0,0.0,0.0,0.0,High
1868,flat,sector 81,0.96,2.0,2.0,2, Low Floor,Under Construction,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1869,flat,sector 81,2.35,3.0,4.0,3+,High Floor,Relatively New,1655.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1870,flat,sector 61,2.2,3.0,3.0,2,Medium Floor,New Property,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1871,house,sector 48,5.15,5.0,7.0,3, Low Floor,Moderately Old,2727.0,0.0,1.0,0.0,1.0,0.0,1.0,High
1872,flat,sector 61,1.65,2.0,2.0,2, Low Floor,Under Construction,1558.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
1873,flat,sector 33,1.35,3.0,4.0,2,Medium Floor,Moderately Old,1390.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1874,flat,sector 37d,0.5,3.0,3.0,2, Low Floor,Under Construction,909.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1875,flat,sector 109,2.1,3.0,4.0,3+,High Floor,Relatively New,2100.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1876,flat,sector 70,1.1,3.0,2.0,2,Medium Floor,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1877,flat,sector 4,0.43,2.0,2.0,1, Low Floor,Relatively New,844.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1878,flat,manesar,1.25,4.0,4.0,3+,Medium Floor,Moderately Old,3441.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
1879,flat,sector 84,0.85,2.0,2.0,3,Medium Floor,New Property,1214.0,1.0,0.0,0.0,0.0,1.0,0.0,Low
1880,flat,sector 89,1.6,3.0,3.0,3,Medium Floor,New Property,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1881,flat,sector 82a,2.6,4.0,4.0,3+, Low Floor,Relatively New,2273.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
1882,flat,sector 83,1.4,4.0,4.0,3,Medium Floor,Relatively New,2531.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1883,flat,sector 67,2.78,3.0,3.0,3+,Medium Floor,Relatively New,2047.0,0.0,0.0,0.0,1.0,0.0,1.0,High
1884,flat,sector 2,0.56,1.0,1.0,2,Medium Floor,Moderately Old,844.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1885,flat,sector 33,2.5,3.0,3.0,2, Low Floor,Under Construction,2446.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1886,flat,sector 77,2.1,3.0,4.0,3+,High Floor,New Property,1600.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1887,flat,sector 56,1.7,3.0,3.0,3,Medium Floor,Moderately Old,2200.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
1888,flat,sector 65,2.6,3.0,3.0,3+,Medium Floor,Relatively New,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1889,flat,sector 37,0.7,2.0,3.0,3+,High Floor,Under Construction,1291.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
1890,flat,manesar,1.0,3.0,4.0,0,Medium Floor,New Property,2480.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1891,house,sector 4,0.55,2.0,1.0,1, Low Floor,Moderately Old,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1892,flat,sector 85,2.0,3.0,4.0,3,Medium Floor,Relatively New,2166.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1893,flat,sector 106,1.17,3.0,4.0,3+,High Floor,Relatively New,1186.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1894,house,sector 12,1.5,5.0,5.0,2,Medium Floor,Old Property,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1895,flat,sector 70a,1.25,2.0,2.0,3,High Floor,Relatively New,1638.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1896,flat,sector 67,1.2,3.0,3.0,2, Low Floor,Relatively New,234.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1897,flat,sector 81,0.9,2.0,2.0,3,Medium Floor,New Property,1223.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
1898,flat,sector 50,2.65,3.0,3.0,3+,Medium Floor,Moderately Old,2491.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1899,flat,sohna road,1.05,2.0,2.0,3, Low Floor,New Property,1175.97,1.0,0.0,0.0,0.0,0.0,0.0,Low
1900,flat,sector 60,3.7,4.0,5.0,3,Medium Floor,Relatively New,2519.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1901,flat,sector 37d,1.65,3.0,3.0,2,High Floor,Relatively New,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1902,flat,sector 68,1.8,3.0,3.0,3+,High Floor,Relatively New,1845.0,0.0,0.0,0.0,0.0,0.0,1.0,High
1903,flat,sector 107,0.8,2.0,2.0,3+,Medium Floor,Relatively New,1299.0,0.0,0.0,0.0,1.0,0.0,1.0,High
1904,house,sector 12,1.7,1.0,1.0,2, Low Floor,Old Property,2337.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1905,flat,sohna road,0.27,2.0,2.0,2,Medium Floor,Relatively New,619.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1906,house,sector 8,0.45,1.0,1.0,1,Medium Floor,Old Property,649.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1907,flat,sector 106,0.87,2.0,2.0,3+, Low Floor,New Property,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1908,flat,sector 107,0.88,2.0,2.0,3+,Medium Floor,Relatively New,1229.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1909,flat,sector 67a,1.85,4.0,4.0,0,Medium Floor,New Property,2986.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1910,flat,sector 61,2.04,3.0,3.0,3+,High Floor,Moderately Old,1595.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1911,house,sector 11,2.1,2.0,6.0,3+,Medium Floor,Relatively New,1215.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1912,flat,sector 81,2.25,3.0,3.0,3+,High Floor,Relatively New,1918.0,0.0,1.0,0.0,0.0,0.0,2.0,High
1913,flat,sector 58,2.2,2.0,2.0,2,Medium Floor,Relatively New,1237.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1914,flat,sector 71,0.39,1.0,1.0,2, Low Floor,New Property,292.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1915,flat,sector 24,5.8,3.0,4.0,3+,Medium Floor,Old Property,3700.0,1.0,1.0,0.0,1.0,1.0,2.0,Medium
1916,flat,sector 81,0.95,2.0,2.0,2,High Floor,Relatively New,1150.0,0.0,0.0,0.0,0.0,0.0,1.0,High
1917,flat,sector 90,0.7,2.0,3.0,2,Medium Floor,Relatively New,1755.0,1.0,0.0,0.0,0.0,0.0,1.0,Low
1918,flat,sector 37,1.27,3.0,3.0,3, Low Floor,Relatively New,1708.0,1.0,0.0,0.0,0.0,1.0,0.0,Low
1919,flat,sector 89,0.95,2.0,2.0,2, Low Floor,Under Construction,855.0,1.0,0.0,0.0,0.0,0.0,0.0,High
1920,flat,sector 108,1.25,3.0,2.0,0, Low Floor,Relatively New,1979.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
1921,flat,sector 82a,2.85,4.0,4.0,3+, Low Floor,New Property,2340.0,0.0,1.0,0.0,0.0,0.0,2.0,High
1922,flat,sohna road,0.75,3.0,2.0,3+,Medium Floor,New Property,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1923,flat,sector 103,2.14,4.0,6.0,3+,Medium Floor,Relatively New,2948.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1924,flat,sector 33,1.07,2.0,2.0,2,High Floor,Under Construction,1246.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1925,flat,sector 85,2.6,3.0,3.0,3,High Floor,Under Construction,2129.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1926,house,sector 4,1.1,4.0,4.0,3+, Low Floor,Old Property,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1927,flat,sector 107,1.3,3.0,3.0,3,Medium Floor,Relatively New,1654.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
1928,flat,manesar,0.91,3.0,3.0,3+,Medium Floor,Moderately Old,1900.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1929,flat,sector 106,1.14,3.0,4.0,3,Medium Floor,Relatively New,1305.0,1.0,1.0,0.0,0.0,0.0,0.0,Low
1930,house,sector 9,0.6,2.0,2.0,1, Low Floor,Moderately Old,558.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1931,house,sector 104,0.6,4.0,3.0,1, Low Floor,Moderately Old,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1932,flat,sector 95,0.17,1.0,1.0,1,High Floor,Relatively New,4170.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1933,flat,sector 28,3.0,3.0,5.0,3+,Medium Floor,Old Property,2574.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1934,flat,sector 85,1.31,2.0,2.0,2,Medium Floor,Relatively New,2129.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
1935,flat,sector 99,3.2,4.0,4.0,0,Medium Floor,Under Construction,3225.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1936,flat,sector 106,1.0,2.0,2.0,3+, Low Floor,New Property,940.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
1937,flat,sector 68,1.85,3.0,3.0,3+,High Floor,Under Construction,1787.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1938,flat,sector 103,0.8,2.0,2.0,0,Medium Floor,Relatively New,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1939,flat,sector 81,0.39,2.0,2.0,2,Medium Floor,Relatively New,779.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1940,house,sector 49,4.45,6.0,6.0,3,Medium Floor,Moderately Old,2880.0,1.0,1.0,1.0,1.0,0.0,2.0,High
1941,flat,sector 107,0.5,3.0,2.0,2,Medium Floor,Relatively New,837.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
1942,flat,sohna road,0.5,2.0,2.0,2,Medium Floor,New Property,690.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1943,flat,sector 30,3.55,3.0,5.0,3+,High Floor,Old Property,2367.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1944,house,sector 33,8.0,4.0,4.0,3+, Low Floor,Old Property,7000.0,1.0,1.0,1.0,1.0,0.0,0.0,Medium
1945,house,sector 4,4.12,2.0,1.0,3+,,Moderately Old,4635.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1946,house,sector 92,2.75,4.0,4.0,3+,Medium Floor,Relatively New,5000.0,1.0,0.0,0.0,1.0,0.0,0.0,Low
1947,flat,sector 92,1.1,4.0,3.0,2,High Floor,New Property,2077.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1948,flat,sector 92,1.6,3.0,3.0,3,Medium Floor,Relatively New,1895.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium
1949,house,sector 89,1.25,3.0,3.0,2, Low Floor,Under Construction,1423.0,1.0,0.0,0.0,0.0,1.0,0.0,Low
1950,flat,sector 84,1.1,3.0,3.0,2,Medium Floor,Relatively New,1574.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1951,flat,sector 91,0.89,2.0,2.0,3+,Medium Floor,Relatively New,1410.0,0.0,0.0,0.0,0.0,1.0,1.0,Low
1952,flat,sector 66,3.4,3.0,4.0,3,Medium Floor,Relatively New,2200.0,0.0,1.0,1.0,0.0,0.0,1.0,High
1953,flat,sector 28,1.91,2.0,2.0,2,High Floor,New Property,1493.0,0.0,0.0,0.0,0.0,0.0,2.0,High
1954,house,sector 17,3.0,4.0,4.0,0, Low Floor,Old Property,3505.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1955,house,sector 14,5.51,3.0,3.0,2,Medium Floor,Moderately Old,3249.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1956,flat,sector 103,1.69,3.0,3.0,3+,Medium Floor,Relatively New,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1957,flat,sector 50,2.75,3.0,3.0,3,Medium Floor,Moderately Old,2400.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1958,flat,sector 95,0.56,2.0,2.0,3,High Floor,New Property,891.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1959,flat,sector 33,1.27,2.0,2.0,3+,Medium Floor,Under Construction,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1960,flat,sector 103,1.25,3.0,4.0,3,High Floor,Under Construction,2351.0,1.0,1.0,0.0,0.0,0.0,0.0,High
1961,flat,sector 66,4.5,5.0,5.0,3+,High Floor,New Property,3301.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1962,flat,sector 21,1.4,5.0,4.0,2, Low Floor,Moderately Old,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1963,flat,sector 90,0.4,2.0,2.0,1,Medium Floor,New Property,623.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1964,flat,sector 28,1.0,1.0,1.0,1, Low Floor,Old Property,989.0,1.0,0.0,0.0,1.0,0.0,1.0,Medium
1965,flat,sector 69,3.25,4.0,5.0,3+,High Floor,Relatively New,2893.0,0.0,0.0,0.0,1.0,1.0,0.0,Low
1966,flat,sector 89,1.3,3.0,3.0,2, Low Floor,New Property,1847.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
1967,flat,sector 56,1.74,3.0,3.0,3+, Low Floor,Old Property,2400.0,0.0,1.0,0.0,1.0,0.0,1.0,High
1968,flat,sector 3,0.55,2.0,2.0,2, Low Floor,Old Property,900.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1969,flat,sector 85,1.3,2.0,2.0,3,High Floor,Under Construction,1210.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1970,house,sector 17,0.29,2.0,1.0,0, Low Floor,Old Property,891.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1971,house,sohna road,0.5,2.0,4.0,3,Medium Floor,Relatively New,725.0,0.0,0.0,0.0,1.0,0.0,0.0,Low
1972,house,sector 61,2.01,3.0,3.0,3,Medium Floor,Under Construction,1549.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1973,flat,sector 49,1.79,3.0,3.0,3,Medium Floor,Old Property,1817.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1974,flat,sector 37d,1.2,3.0,3.0,3,Medium Floor,Relatively New,1168.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium
1975,house,sector 108,1.7,4.0,4.0,3+, Low Floor,Relatively New,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1976,flat,sector 70a,1.6,2.0,2.0,2,High Floor,Moderately Old,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1977,flat,sector 92,0.9,3.0,2.0,3,High Floor,Relatively New,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1978,flat,sector 109,1.9,4.0,4.0,3,Medium Floor,Relatively New,2748.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1979,flat,sector 102,1.9,3.0,3.0,3+,Medium Floor,Relatively New,2452.0,1.0,0.0,1.0,1.0,0.0,0.0,Low
1980,flat,sector 86,1.25,3.0,4.0,3, Low Floor,Relatively New,1331.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
1981,flat,sector 81,4.45,4.0,4.0,3+,Medium Floor,Relatively New,3850.0,1.0,1.0,0.0,1.0,1.0,1.0,Low
1982,flat,sector 63,7.9,4.0,4.0,3+,High Floor,Under Construction,3950.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1983,flat,sector 66,2.4,3.0,2.0,3,Medium Floor,Relatively New,1700.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1984,flat,sector 113,1.5,2.0,2.0,2,High Floor,New Property,1148.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1985,flat,sector 37d,0.98,3.0,3.0,3+,Medium Floor,Relatively New,1675.0,0.0,0.0,0.0,1.0,0.0,0.0,High
1986,flat,sector 65,2.29,2.0,2.0,3,Medium Floor,Under Construction,1860.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
1987,flat,sector 71,1.3,4.0,4.0,3,Medium Floor,Moderately Old,2114.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1988,flat,sector 63a,3.15,3.0,3.0,3,Medium Floor,Under Construction,2153.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
1989,flat,sector 99,1.6,3.0,4.0,0,High Floor,New Property,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1990,flat,sohna road,0.24,1.0,1.0,1,High Floor,Relatively New,442.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1991,house,sector 24,3.51,4.0,4.0,3,Medium Floor,Under Construction,2844.0,1.0,1.0,1.0,1.0,0.0,1.0,High
1992,flat,sector 86,0.41,2.0,2.0,1,Medium Floor,Relatively New,780.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1993,flat,sector 81,2.29,3.0,4.0,3+,Medium Floor,Relatively New,2495.0,1.0,1.0,0.0,0.0,0.0,2.0,High
1994,house,sector 66,9.01,4.0,4.0,3+,Medium Floor,Relatively New,5574.7,0.0,1.0,1.0,0.0,0.0,0.0,High
1995,flat,sector 89,1.25,3.0,3.0,2,Medium Floor,New Property,1847.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
1996,flat,sector 65,13.2,4.0,4.0,3,High Floor,Moderately Old,14279.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
1997,flat,sector 95,0.55,3.0,2.0,2,High Floor,New Property,868.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
1998,flat,sector 103,1.05,2.0,2.0,3, Low Floor,Relatively New,1365.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
1999,flat,sector 89,1.55,3.0,2.0,3,Medium Floor,Moderately Old,1394.0,0.0,0.0,1.0,0.0,0.0,1.0,High
2000,flat,sector 85,1.2,2.0,2.0,3,Medium Floor,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,1.0,High
2001,flat,sector 70,1.1,2.0,2.0,2,Medium Floor,Relatively New,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,High
